,Project ID,Project Name,Voluntary Registry,ARB/WAProject,Voluntary Status,Scope, Type,Reduction / Removal,Methodology / Protocol,Region,Total Credits Issued,Estimated Annual Emission Reductions,Registry / ARB / WA,CCB / Certifications,Project Type From the Registry,K_cluster,DB_cluster
3396,GS2750,African Biogas Carbon Programme (ABC) - Kenya - VPA001,GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,93583.0,52197.0,GOLD,,Biogas - Heat,15,-1
3397,GS2751,African Biogas Carbon Programme (ABC) - Tanzania - CAMARTEC - VPA002,GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,GS TPDDTEC v 2.,Sub-Saharan Africa,142130.0,108165.0,GOLD,,Biogas - Heat,15,-1
3398,GS2758,Proyecto Mirador Enhanced Distribution of Improved Cookstoves in Latin America - First VPA for Distribution of Dos por Tres Cookstoves in Honduras,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 2.,Latin America and the Caribbean,2399363.0,181231.0,GOLD,,Energy Efficiency - Domestic,14,-1
3399,GS2763,"Suloglu Wind Power Plant, Turkey",GOLD,No,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Western Asia,423179.0,119878.0,GOLD,,Wind,17,15
3400,GS2764,GÃ–KBÃ–GET MICRO HYDRO ELECTRIC POWER PLANT,GOLD,No,Listed,Renewable Energy,Hydropower,Reduction,,Western Asia,0.0,7000.0,GOLD,,"Small, Low - Impact Hydro",17,-1
3401,GS2765,GS2504 - Voluntary Gold Standard multi-country improved cookstove PoA - Oserian Flower Farm Offset Project 3 - Suswa 2,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 2.,Sub-Saharan Africa,14874.0,7548.0,GOLD,,Energy Efficiency - Domestic,14,18
3402,GS2766,Xenamnoy 1 Hydropower Project,GOLD,No,Gold Standard Certified Project,Renewable Energy,Hydropower,Reduction,AMS-I.D. Grid connected renewable electricity generation,South-Eastern Asia,318177.0,47558.0,GOLD,,"Small, Low - Impact Hydro",6,-1
3403,GS2767,Application of advanced hull coatings to reduce shipping fuel consumption VPA #1,GOLD,No,Gold Standard Certified Project,Transportation,Shipping,Reduction,GS Advanced Hull Coatings v2.,International,171049.0,17457.0,GOLD,,Energy Efficiency - Transport Sector,6,-1
3404,GS2772,Avoidance of Methane Emissions at Organic Compost Soil Amendment Facility,GOLD,No,Gold Standard Certified Project,Waste Management,Composting,Reduction,ACM0010 GHG emission reductions from manure management systems,North America,5352.0,201712.0,GOLD,,Other,6,-1
3405,GS2786,CDM Biogas Project of Mahasakthi Women Cooperative Federation,GOLD,No,Gold Standard Certified Design,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Southern Asia,0.0,21000.0,GOLD,,Biogas - Heat,15,14
3406,GS2891,"GS1247 VPA 7 Improved Kitchen Regimes: Kamabuye (Bugesera), Rwanda",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,50014.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3407,GS2892,"GS1247 VPA 8 Improved Kitchen Regimes: Ruhuha (Bugesera), Rwanda",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,53140.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3408,GS2893,"GS1247 VPA 9 Improved Kitchen Regimes: Mareba (Bugesera), Rwanda",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,52100.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3409,GS2894,"GS1247 VPA 10 Improved Kitchen Regimes: Nyarugenge (Bugesera), Rwanda",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,51595.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3410,GS2895,"Mampuri Wind Power Project, Sri Lanka - Pre CDM VERs",GOLD,No,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,AMS-I.D. Grid connected renewable electricity generation,Southern Asia,7078.0,18768.0,GOLD,,Wind,8,29
3411,GS2896,Fuel Efficient Stoves for North Darfur Women,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS MS Simplified Methodology for Efficient Cookstoves v1.,Northern Africa,38512.0,7500.0,GOLD,,Energy Efficiency - Domestic,14,-1
3412,GS2898,"Hifadhi Improved cook-stoves in Embu County, Kenya",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,1732504.0,174722.0,GOLD,,Energy Efficiency - Domestic,14,18
3413,GS2909,Cummins Marigat Power Project,GOLD,No,Gold Standard Certified Design,Renewable Energy,Biomass,Reduction,AMS-I.D. Grid connected renewable electricity generation,Sub-Saharan Africa,0.0,31388.0,GOLD,,"Biomass, or Liquid Biofuel - Electricity",6,-1
3414,GS2910,"GS1247 VPA 6 Improved Kitchen Regimes: Bombali Borehole Project, Sierra Leone",GOLD,No,Listed,Household & Community,Community Boreholes,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,0.0,10000.0,GOLD,,Energy Efficiency - Domestic,10,20
3415,GS2913,BaumInvest Reforestation Project,GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Latin America and the Caribbean,48801.0,3333.0,GOLD,,A/R,6,-1
3416,GS2940,CO2OL Tropical Mix,GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Latin America and the Caribbean,2608807.0,509.0,GOLD,,A/R,6,-1
3417,GS2951,ArBolivia- Phase II,GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Latin America and the Caribbean,133691.0,4000.0,GOLD,,A/R,6,-1
3418,GS2990,Kikonda Forest Reserve,GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Sub-Saharan Africa,500935.0,18058.0,GOLD,,A/R,6,-1
3419,GS3007,Sodo Ethiopia,GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Sub-Saharan Africa,116275.0,5588.0,GOLD,,A/R,6,-1
3420,GS3012,Vinh Son 5 Hydropower Project,GOLD,No,Gold Standard Certified Design,Renewable Energy,Hydropower,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,South-Eastern Asia,0.0,94714.0,GOLD,,"Small, Low - Impact Hydro",6,-1
3421,GS3013,Chi Khe Hydropower Project,GOLD,No,Gold Standard Certified Design,Renewable Energy,Hydropower,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,South-Eastern Asia,0.0,91939.0,GOLD,,"Small, Low - Impact Hydro",6,-1
3422,GS3014,Song Chung Hydropower Project,GOLD,No,Gold Standard Certified Project,Renewable Energy,Hydropower,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,South-Eastern Asia,69860.0,26337.0,GOLD,,"Small, Low - Impact Hydro",6,-1
3423,GS3015,Za Hung Hydropower Project,GOLD,No,Gold Standard Certified Project,Renewable Energy,Hydropower,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,South-Eastern Asia,484847.0,69309.0,GOLD,,"Small, Low - Impact Hydro",6,-1
3424,GS3016,Nam Ngan Hydropower project,GOLD,No,Gold Standard Certified Project,Renewable Energy,Hydropower,Reduction,AMS-I.D. Grid connected renewable electricity generation,South-Eastern Asia,97484.0,47927.0,GOLD,,"Small, Low - Impact Hydro",6,-1
3425,GS3018,"Improved Cook Stove Project with Carbon Finance (ICF), Nepal",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS MS Simplified Methodology for Efficient Cookstoves v1.,Southern Asia,27096.0,6570.0,GOLD,,Energy Efficiency - Domestic,14,28
3426,GS3023,GS2504 - Voluntary Gold Standard multi-country improved cookstove PoA - Oserian Flower Farm Offset Project 4 - Ngondi,GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 2.,Sub-Saharan Africa,17927.0,9538.0,GOLD,,Energy Efficiency - Domestic,14,18
3427,GS3024,"Dissemination of TLUD improved cook stoves in the Sundarbans, India, 2nd project",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Southern Asia,79067.0,10000.0,GOLD,,Energy Efficiency - Domestic,2,16
3428,GS3025,"Conservation and reforestation of degraded areas in Barbosa, Colombia",GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Latin America and the Caribbean,0.0,10446.0,GOLD,,A/R,6,-1
3429,GS3026,Renewable biomass fired improved cookstoves programme for households in Burundi by BQS,GOLD,No,Listed,Household & Community,Cookstoves,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Sub-Saharan Africa,0.0,0.0,GOLD,,"Biomass, or Liquid Biofuel - Heat",2,-1
3430,GS3027,Renewable biomass fired improved cook stoves programme for households in Burundi by BQS -CPA_BUJM01,GOLD,No,Listed,Household & Community,Cookstoves,Reduction,,Sub-Saharan Africa,0.0,217458.0,GOLD,,"Biomass, or Liquid Biofuel - Heat",14,-1
3431,GS3028,Yongren Ganbala Grid-connected Photovoltaic Power Project-Pre CDM clone,GOLD,No,Gold Standard Certified Project,Renewable Energy,Solar - Centralized,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Eastern Asia,16373.0,55783.0,GOLD,,Solar Thermal - Electricity,6,-1
3432,GS3030,Environmental Conservation Trust of Uganda (ECOTRUST) CPA  No.1,GOLD,No,Listed,Household & Community,Cookstoves,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Sub-Saharan Africa,0.0,28000.0,GOLD,,Energy Efficiency - Domestic,2,-1
3433,GS3031,"Afforestation Project in Tongliao, Inner Mongolia",GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Eastern Asia,11587.0,10000.0,GOLD,,A/R,6,-1
3434,GS3039,Australian Yarra Yarra Biodiversity Project,GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,Oceania,175837.0,25151.0,GOLD,,A/R,6,-1
3435,GS3041,Soke Wind Power Plant Project,GOLD,No,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Western Asia,68473.0,90810.0,GOLD,,Wind,17,15
3436,GS3071,"GS1366 Micro Energy PoA, VPA 2 West Cameroon Improved Cookstoves",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,2493.0,4927.0,GOLD,,Energy Efficiency - Domestic,14,18
3437,GS3072,"Poultry Litter Based Power Project in Ranga Reddy District, Andhra Pradesh",GOLD,No,Gold Standard Certified Project,Agriculture,Manure Methane Digester,Reduction,AMS-I.D. Grid connected renewable electricity generation,Southern Asia,168321.0,106062.0,GOLD,,Biogas - Cogeneration,6,-1
3438,GS3077,KAROVA WPP,GOLD,No,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Western Asia,84008.0,57725.0,GOLD,,Wind,17,15
3439,GS3078,"GS1247 VPA 23 Improved Kitchen Regimes : Improved Cook Stoves in Chamanculo C, Maputo (Mozambique)",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,19404.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3440,GS3079,"GS1366 Micro Energy PoA, VPA 3 Wema Improved Cookstoves, Kenya",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,4665.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3441,GS3080,"GS1366 Micro Energy PoA, VPA 4 Mogotio Improved Cookstoves, Kenya",GOLD,No,Gold Standard Certified Project,Household & Community,Cookstoves,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,4937.0,10000.0,GOLD,,Energy Efficiency - Domestic,14,18
3442,GS3094,"Usak Landfill Gas to Electricty Project, Turkey",GOLD,No,Listed,Waste Management,Landfill Methane,Reduction,,Western Asia,0.0,20000.0,GOLD,,Biogas - Electricity,15,-1
3443,GS3105,"GS1247 VPA 24 Improved Kitchen Regimes - Dowa Boreholes, Malawi",GOLD,No,Gold Standard Certified Project,Household & Community,Community Boreholes,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,60807.0,9493.0,GOLD,,Energy Efficiency - Domestic,10,20
3444,GS3106,"GS1247 VPA 25 Improved Kitchen Regimes - Dowa Boreholes, Malawi",GOLD,No,Gold Standard Certified Project,Household & Community,Community Boreholes,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,77066.0,10000.0,GOLD,,Energy Efficiency - Domestic,10,20
3445,GS3107,"GS1247 VPA 26 Improved Kitchen Regimes - Kasungu Boreholes, Malawi",GOLD,No,Gold Standard Certified Project,Household & Community,Community Boreholes,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,78584.0,10377.0,GOLD,,Energy Efficiency - Domestic,10,20
3446,GS3108,"GS1247 VPA 27 Improved Kitchen Regimes - Kasungu Boreholes, Malawi",GOLD,No,Gold Standard Certified Project,Household & Community,Community Boreholes,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,69241.0,9621.0,GOLD,,Energy Efficiency - Domestic,10,20
3447,GS3109,"Nepal Biogas Support Program - CPA 1: 20,000 digesters",GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Southern Asia,436946.0,61510.0,GOLD,,Biogas - Heat,15,14
3448,GS3110,Nepal Biogas Support Program-PoA,GOLD,No,Gold Standard Certified Design,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Southern Asia,0.0,61510.0,GOLD,,Biogas - Heat,15,14
3449,GS3112,GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh PoA,GOLD,No,Gold Standard Certified Design,Household & Community,Cookstoves,Reduction,GS MS Simplified Methodology for Efficient Cookstoves v1.,Southern Asia,0.0,0.0,GOLD,,Energy Efficiency - Domestic,14,28
3450,GS3113,"Nepal Biogas Support Program - CPA 2: 19,927 digesters",GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Southern Asia,400896.0,66236.0,GOLD,,Biogas - Heat,15,14
3451,GS3114,"Nepal Biogas Support Program - CPA 3: 19,959 digesters",GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Southern Asia,380223.0,66329.0,GOLD,,Biogas - Heat,15,14
3452,GS3115,AKSARAY LANDFILL GAS COLLECTION AND ENERGY UTILIZATION PROJECT,GOLD,No,Listed,Waste Management,Landfill Methane,Reduction,,Western Asia,0.0,15000.0,GOLD,,Biogas - Electricity,15,-1
3453,GS3116,"Nepal Biogas Support Program - CPA 4: 19,970 digesters",GOLD,No,Gold Standard Certified Project,Household & Community,Biodigesters,Reduction,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Southern Asia,385385.0,66397.0,GOLD,,Biogas - Heat,15,14
3454,GS3121,"TakaTaka Solutions: Composting and Waste Management in Nairobi, Kenya",GOLD,No,Listed,Waste Management,Composting,Reduction,AMS-III.AJ. Recovery and recycling of materials from solid wastes,Sub-Saharan Africa,0.0,8500.0,GOLD,,Other,6,-1
3455,GS3122,Exploitation of the biogas from Controlled Landfill in Solid Waste Management Central - CTRS / BR.040,GOLD,No,Gold Standard Certified Project,Waste Management,Landfill Methane,Reduction,ACM0001 Flaring or use of landfill gas,Latin America and the Caribbean,0.0,134160.0,GOLD,,Biogas - Electricity,15,-1
3456,GS3127,South Western Household Water Project (SWHWP) - Masha,GOLD,No,Gold Standard Certified Design,Household & Community,Clean Water,Reduction,GS TPDDTEC v 1.,Sub-Saharan Africa,0.0,3707.0,GOLD,,Energy Efficiency - Domestic,18,23
3457,GS3226,Household Energy Appliance Programme,GOLD,No,Listed,Household & Community,Bundled Energy Efficiency,Reduction,,South-Eastern Asia,0.0,0.0,GOLD,,Energy Efficiency - Domestic,6,-1
3458,GS3253,Soma III Wind Farm,GOLD,No,Gold Standard Certified Project,Renewable Energy,Wind,Reduction,ACM0002 Grid-connected electricity generation from renewable sources,Western Asia,1254749.0,155810.0,GOLD,,Wind,17,15
3459,GS3254,Differ-CPA-001: Household appliance distribution in Timor-Leste,GOLD,No,Listed,Household & Community,Bundled Energy Efficiency,Reduction,Other,South-Eastern Asia,0.0,117677.0,GOLD,,Energy Efficiency - Domestic,6,-1
3460,GS3255,Improved Cooking Stoves for Africa Master PoA,GOLD,No,Listed,Household & Community,Cookstoves,Reduction,,Sub-Saharan Africa,0.0,0.0,GOLD,,Energy Efficiency - Domestic,14,-1
3461,GS3256,Improved Cooking Stoves for Africa - Kenya VPA001,GOLD,No,Listed,Household & Community,Cookstoves,Reduction,,Sub-Saharan Africa,0.0,45000.0,GOLD,,Energy Efficiency - Domestic,14,-1
